Wall time,Step,Value
1517092229.2181711,111323,0.9765625
1517092417.7864137,111545,0.99609375
1517092548.5480003,111698,0.9921875
1517092709.3123586,111887,0.98828125
1517092733.160355,111915,0.98828125
1517093203.600847,112470,0.98046875
1517093369.0814989,112664,0.98828125
1517093402.055836,112703,0.9921875
1517093571.9628353,112902,0.98828125
1517093929.5385318,113322,0.9921875
1517094049.017186,113463,0.9921875
1517094155.7085495,113589,0.984375
1517094285.4380715,113741,0.97265625
1517094488.6434884,113980,0.9921875
1517094754.6863883,114292,0.984375
1517094896.647321,114459,0.97265625
1517094903.5101697,114467,0.9921875
1517095203.9370966,114820,0.9921875
1517095439.2330065,115096,0.984375
1517095484.090725,115149,0.99609375
1517095786.8382578,115506,0.98828125
1517095797.344098,115518,0.98046875
1517096007.3873394,115765,0.99609375
1517096013.5473247,115772,1.0
1517096103.5656552,115878,0.9921875
1517096241.1824605,116039,0.98828125
1517096317.6484015,116129,0.9765625
1517096593.0386744,116453,0.9921875
1517096738.766456,116624,0.98046875
1517096780.717785,116673,0.9921875
1517096813.0197434,116711,0.98828125
1517096841.8318715,116745,0.9921875
1517096874.5369117,116783,0.98828125
1517096907.8964448,116822,0.98828125
1517097006.7393534,116938,0.984375
1517097039.4960759,116977,0.99609375
1517097072.9692905,117016,0.98828125
1517097084.7445362,117030,0.9921875
1517097099.1383698,117047,0.98046875
1517097191.0512583,117155,1.0
1517097208.06505,117175,0.98046875
1517097237.1277587,117209,0.98828125
